date	CoreTem	SkinTem
1.5500000000E+001	3.7215292602E+001	3.4082739799E+001
1.5516666667E+001	3.7215420901E+001	3.4083805792E+001
1.5533333333E+001	3.7215549002E+001	3.4084869451E+001
1.5550000000E+001	3.7215676903E+001	3.4085930782E+001
1.5566666667E+001	3.7215804606E+001	3.4086989792E+001
1.5583333333E+001	3.7215932111E+001	3.4088046488E+001
1.5600000000E+001	3.7216059417E+001	3.4089100875E+001
1.5616666667E+001	3.7216186526E+001	3.4090152960E+001
1.5633333333E+001	3.7216313437E+001	3.4091202750E+001
1.5650000000E+001	3.7216440150E+001	3.4092250250E+001
1.5666666667E+001	3.7216566667E+001	3.4093295467E+001
1.5683333333E+001	3.7216692987E+001	3.4094338408E+001
1.5700000000E+001	3.7216819111E+001	3.4095379078E+001
1.5716666667E+001	3.7216945039E+001	3.4096417483E+001
1.5733333333E+001	3.7217070770E+001	3.4097453631E+001
1.5750000000E+001	3.7217196307E+001	3.4098487527E+001
1.5766666667E+001	3.7217321648E+001	3.4099519177E+001
1.5783333333E+001	3.7217446794E+001	3.4100548587E+001
1.5800000000E+001	3.7217571884E+001	3.4101572695E+001
1.5816666667E+001	3.7217697035E+001	3.4102588929E+001
1.5833333333E+001	3.7217822241E+001	3.4103597469E+001
1.5850000000E+001	3.7217947496E+001	3.4104598473E+001
1.5866666667E+001	3.7218072792E+001	3.4105592093E+001
1.5883333333E+001	3.7218198124E+001	3.4106578479E+001
1.5900000000E+001	3.7218323486E+001	3.4107557776E+001
1.5916666667E+001	3.7218448871E+001	3.4108530128E+001
1.5933333333E+001	3.7218574275E+001	3.4109495671E+001
1.5950000000E+001	3.7218700108E+001	3.4110446607E+001
1.5966666667E+001	3.7218826645E+001	3.4111377839E+001
1.5983333333E+001	3.7218953867E+001	3.4112289824E+001
1.6000000000E+001	3.7219081758E+001	3.4113182964E+001
1.6016666667E+001	3.7219210301E+001	3.4114057651E+001
1.6033333333E+001	3.7219339480E+001	3.4114914269E+001
1.6050000000E+001	3.7219469279E+001	3.4115753195E+001
1.6066666667E+001	3.7219599682E+001	3.4116574798E+001
1.6083333333E+001	3.7219730675E+001	3.4117379439E+001
1.6100000000E+001	3.7219862241E+001	3.4118167470E+001
1.6116666667E+001	3.7219994367E+001	3.4118939239E+001
1.6133333333E+001	3.7220127039E+001	3.4119695085E+001
1.6150000000E+001	3.7220260241E+001	3.4120435338E+001
1.6166666667E+001	3.7220393960E+001	3.4121160324E+001
1.6183333333E+001	3.7220528184E+001	3.4121870362E+001
1.6200000000E+001	3.7220662898E+001	3.4122565762E+001
1.6216666667E+001	3.7220798091E+001	3.4123246830E+001
1.6233333333E+001	3.7220933748E+001	3.4123913864E+001
1.6250000000E+001	3.7221069858E+001	3.4124567157E+001
1.6266666667E+001	3.7221206409E+001	3.4125206996E+001
1.6283333333E+001	3.7221343389E+001	3.4125833660E+001
1.6300000000E+001	3.7221480786E+001	3.4126447425E+001
1.6316666667E+001	3.7221618590E+001	3.4127048559E+001
1.6333333333E+001	3.7221756788E+001	3.4127637325E+001
1.6350000000E+001	3.7221895370E+001	3.4128213981E+001
1.6366666667E+001	3.7222034326E+001	3.4128778780E+001
1.6383333333E+001	3.7222173644E+001	3.4129331969E+001
1.6400000000E+001	3.7222313315E+001	3.4129873789E+001
1.6416666667E+001	3.7222453329E+001	3.4130404478E+001
1.6433333333E+001	3.7222593676E+001	3.4130924268E+001
1.6450000000E+001	3.7222734346E+001	3.4131433386E+001
1.6466666667E+001	3.7222875331E+001	3.4131932054E+001
1.6483333333E+001	3.7223016620E+001	3.4132420490E+001
1.6500000000E+001	3.7223158205E+001	3.4132898907E+001
1.6516666667E+001	3.7223300077E+001	3.4133367515E+001
1.6533333333E+001	3.7223442227E+001	3.4133826517E+001
1.6550000000E+001	3.7223584648E+001	3.4134276114E+001
1.6566666667E+001	3.7223727330E+001	3.4134716502E+001
1.6583333333E+001	3.7223870266E+001	3.4135147873E+001
1.6600000000E+001	3.7224013448E+001	3.4135570415E+001
1.6616666667E+001	3.7224156868E+001	3.4135984311E+001
1.6633333333E+001	3.7224300518E+001	3.4136389743E+001
1.6650000000E+001	3.7224444392E+001	3.4136786886E+001
1.6666666667E+001	3.7224588481E+001	3.4137175913E+001
1.6683333333E+001	3.7224732780E+001	3.4137556994E+001
1.6700000000E+001	3.7224877280E+001	3.4137930294E+001
1.6716666667E+001	3.7225021975E+001	3.4138295975E+001
1.6733333333E+001	3.7225166858E+001	3.4138654196E+001
1.6750000000E+001	3.7225311923E+001	3.4139005113E+001
1.6766666667E+001	3.7225457164E+001	3.4139348877E+001
1.6783333333E+001	3.7225602573E+001	3.4139685639E+001
1.6800000000E+001	3.7225748146E+001	3.4140015543E+001
1.6816666667E+001	3.7225893876E+001	3.4140338733E+001
1.6833333333E+001	3.7226039757E+001	3.4140655349E+001
1.6850000000E+001	3.7226185784E+001	3.4140965527E+001
1.6866666667E+001	3.7226331951E+001	3.4141269403E+001
1.6883333333E+001	3.7226478252E+001	3.4141567106E+001
1.6900000000E+001	3.7226624682E+001	3.4141858767E+001
1.6916666667E+001	3.7226771236E+001	3.4142144510E+001
1.6933333333E+001	3.7226917908E+001	3.4142424460E+001
1.6950000000E+001	3.7227064694E+001	3.4142698737E+001
1.6966666667E+001	3.7227211589E+001	3.4142967459E+001
1.6983333333E+001	3.7227358587E+001	3.4143230742E+001
1.7000000000E+001	3.7227505685E+001	3.4143488699E+001
1.7016666667E+001	3.7227652877E+001	3.4143741442E+001
1.7033333333E+001	3.7227800159E+001	3.4143989078E+001
1.7050000000E+001	3.7227947527E+001	3.4144231715E+001
1.7066666667E+001	3.7228094975E+001	3.4144469457E+001
1.7083333333E+001	3.7228242501E+001	3.4144702405E+001
1.7100000000E+001	3.7228390100E+001	3.4144930660E+001
1.7116666667E+001	3.7228537767E+001	3.4145154319E+001
1.7133333333E+001	3.7228685499E+001	3.4145373479E+001
1.7150000000E+001	3.7228833292E+001	3.4145588232E+001
1.7166666667E+001	3.7228981142E+001	3.4145798671E+001
1.7183333333E+001	3.7229129045E+001	3.4146004885E+001
1.7200000000E+001	3.7229276998E+001	3.4146206964E+001
1.7216666667E+001	3.7229424997E+001	3.4146404992E+001
1.7233333333E+001	3.7229573039E+001	3.4146599054E+001
1.7250000000E+001	3.7229721120E+001	3.4146789233E+001
1.7266666667E+001	3.7229869237E+001	3.4146975610E+001
1.7283333333E+001	3.7230017387E+001	3.4147158264E+001
1.7300000000E+001	3.7230165566E+001	3.4147337273E+001
1.7316666667E+001	3.7230313771E+001	3.4147512712E+001
1.7333333333E+001	3.7230461999E+001	3.4147684656E+001
1.7350000000E+001	3.7230610248E+001	3.4147853177E+001
1.7366666667E+001	3.7230758514E+001	3.4148018348E+001
1.7383333333E+001	3.7230906794E+001	3.4148180237E+001
1.7400000000E+001	3.7231055086E+001	3.4148338914E+001
1.7416666667E+001	3.7231203387E+001	3.4148494445E+001
1.7433333333E+001	3.7231351693E+001	3.4148646895E+001
1.7450000000E+001	3.7231500004E+001	3.4148796330E+001
1.7466666667E+001	3.7231648315E+001	3.4148942810E+001
1.7483333333E+001	3.7231796625E+001	3.4149086399E+001
1.7500000000E+001	3.7231944931E+001	3.4149227157E+001
1.7516666667E+001	3.7232093230E+001	3.4149365142E+001
1.7533333333E+001	3.7232241521E+001	3.4149500411E+001
1.7550000000E+001	3.7232389800E+001	3.4149633023E+001
1.7566666667E+001	3.7232538066E+001	3.4149763031E+001
1.7583333333E+001	3.7232686317E+001	3.4149890491E+001
1.7600000000E+001	3.7232834550E+001	3.4150015455E+001
1.7616666667E+001	3.7232982763E+001	3.4150137975E+001
1.7633333333E+001	3.7233130954E+001	3.4150258103E+001
1.7650000000E+001	3.7233279121E+001	3.4150375887E+001
1.7666666667E+001	3.7233427263E+001	3.4150491377E+001
1.7683333333E+001	3.7233575376E+001	3.4150604621E+001
1.7700000000E+001	3.7233723460E+001	3.4150715665E+001
1.7716666667E+001	3.7233871512E+001	3.4150824555E+001
1.7733333333E+001	3.7234019531E+001	3.4150931336E+001
1.7750000000E+001	3.7234167514E+001	3.4151036052E+001
1.7766666667E+001	3.7234315461E+001	3.4151138745E+001
1.7783333333E+001	3.7234463370E+001	3.4151239459E+001
1.7800000000E+001	3.7234611238E+001	3.4151338233E+001
1.7816666667E+001	3.7234759064E+001	3.4151435109E+001
1.7833333333E+001	3.7234906846E+001	3.4151530126E+001
1.7850000000E+001	3.7235054584E+001	3.4151623323E+001
1.7866666667E+001	3.7235202276E+001	3.4151714737E+001
1.7883333333E+001	3.7235349919E+001	3.4151804405E+001
1.7900000000E+001	3.7235497513E+001	3.4151892365E+001
1.7916666667E+001	3.7235645056E+001	3.4151978651E+001
1.7933333333E+001	3.7235792547E+001	3.4152063299E+001
1.7950000000E+001	3.7235939984E+001	3.4152146341E+001
1.7966666667E+001	3.7236087367E+001	3.4152227813E+001
1.7983333333E+001	3.7236234693E+001	3.4152307746E+001
1.8000000000E+001	3.7236381962E+001	3.4152386172E+001
1.8016666667E+001	3.7236529172E+001	3.4152463123E+001
1.8033333333E+001	3.7236676322E+001	3.4152538630E+001
1.8050000000E+001	3.7236823411E+001	3.4152612722E+001
1.8066666667E+001	3.7236970438E+001	3.4152685429E+001
1.8083333333E+001	3.7237117402E+001	3.4152756779E+001
1.8100000000E+001	3.7237264301E+001	3.4152826802E+001
1.8116666667E+001	3.7237411135E+001	3.4152895523E+001
1.8133333333E+001	3.7237557902E+001	3.4152962972E+001
1.8150000000E+001	3.7237704602E+001	3.4153029173E+001
1.8166666667E+001	3.7237851233E+001	3.4153094153E+001
1.8183333333E+001	3.7237997794E+001	3.4153157938E+001
1.8200000000E+001	3.7238144285E+001	3.4153220551E+001
1.8216666667E+001	3.7238290704E+001	3.4153282018E+001
1.8233333333E+001	3.7238437051E+001	3.4153342362E+001
1.8250000000E+001	3.7238583325E+001	3.4153401607E+001
1.8266666667E+001	3.7238729524E+001	3.4153459775E+001
1.8283333333E+001	3.7238875649E+001	3.4153516889E+001
1.8300000000E+001	3.7239021697E+001	3.4153572970E+001
1.8316666667E+001	3.7239167669E+001	3.4153628040E+001
1.8333333333E+001	3.7239313563E+001	3.4153682121E+001
1.8350000000E+001	3.7239459380E+001	3.4153735232E+001
1.8366666667E+001	3.7239605117E+001	3.4153787394E+001
1.8383333333E+001	3.7239750774E+001	3.4153838626E+001
1.8400000000E+001	3.7239896351E+001	3.4153888948E+001
1.8416666667E+001	3.7240041847E+001	3.4153938378E+001
1.8433333333E+001	3.7240187261E+001	3.4153986935E+001
1.8450000000E+001	3.7240332592E+001	3.4154034638E+001
1.8466666667E+001	3.7240477840E+001	3.4154081504E+001
1.8483333333E+001	3.7240623004E+001	3.4154127549E+001
1.8500000000E+001	3.7240768084E+001	3.4154172792E+001
1.8516666667E+001	3.7240913079E+001	3.4154217249E+001
1.8533333333E+001	3.7241057988E+001	3.4154260936E+001
1.8550000000E+001	3.7241202811E+001	3.4154303869E+001
1.8566666667E+001	3.7241347547E+001	3.4154346064E+001
1.8583333333E+001	3.7241492195E+001	3.4154387536E+001
1.8600000000E+001	3.7241636756E+001	3.4154428300E+001
1.8616666667E+001	3.7241781228E+001	3.4154468371E+001
1.8633333333E+001	3.7241925611E+001	3.4154507762E+001
1.8650000000E+001	3.7242069905E+001	3.4154546489E+001
1.8666666667E+001	3.7242214109E+001	3.4154584564E+001
1.8683333333E+001	3.7242358222E+001	3.4154622002E+001
1.8700000000E+001	3.7242502244E+001	3.4154658815E+001
1.8716666667E+001	3.7242646175E+001	3.4154695017E+001
1.8733333333E+001	3.7242790014E+001	3.4154730620E+001
1.8750000000E+001	3.7242933761E+001	3.4154765636E+001
1.8766666667E+001	3.7243077415E+001	3.4154800078E+001
1.8783333333E+001	3.7243220977E+001	3.4154833957E+001
1.8800000000E+001	3.7243364444E+001	3.4154867286E+001
1.8816666667E+001	3.7243507818E+001	3.4154900075E+001
1.8833333333E+001	3.7243651098E+001	3.4154932335E+001
1.8850000000E+001	3.7243794283E+001	3.4154964078E+001
1.8866666667E+001	3.7243937373E+001	3.4154995314E+001
1.8883333333E+001	3.7244080367E+001	3.4155026054E+001
1.8900000000E+001	3.7244223266E+001	3.4155056308E+001
1.8916666667E+001	3.7244366069E+001	3.4155086086E+001
1.8933333333E+001	3.7244508776E+001	3.4155115397E+001
1.8950000000E+001	3.7244651386E+001	3.4155144252E+001
1.8966666667E+001	3.7244793899E+001	3.4155172659E+001
1.8983333333E+001	3.7244936315E+001	3.4155200629E+001
1.9000000000E+001	3.7245078633E+001	3.4155228170E+001
1.9016666667E+001	3.7245220854E+001	3.4155255290E+001
1.9033333333E+001	3.7245362976E+001	3.4155281999E+001
1.9050000000E+001	3.7245505000E+001	3.4155308305E+001
1.9066666667E+001	3.7245646926E+001	3.4155334216E+001
1.9083333333E+001	3.7245788752E+001	3.4155359741E+001
1.9100000000E+001	3.7245930479E+001	3.4155384887E+001
1.9116666667E+001	3.7246072107E+001	3.4155409662E+001
1.9133333333E+001	3.7246213636E+001	3.4155434074E+001
1.9150000000E+001	3.7246355065E+001	3.4155458130E+001
1.9166666667E+001	3.7246496393E+001	3.4155481837E+001
1.9183333333E+001	3.7246637622E+001	3.4155505204E+001
1.9200000000E+001	3.7246778749E+001	3.4155528236E+001
1.9216666667E+001	3.7246919777E+001	3.4155550940E+001
1.9233333333E+001	3.7247060703E+001	3.4155573324E+001
1.9250000000E+001	3.7247201529E+001	3.4155595394E+001
1.9266666667E+001	3.7247342253E+001	3.4155617155E+001
1.9283333333E+001	3.7247482875E+001	3.4155638616E+001
1.9300000000E+001	3.7247623397E+001	3.4155659781E+001
1.9316666667E+001	3.7247763816E+001	3.4155680657E+001
1.9333333333E+001	3.7247904134E+001	3.4155701250E+001
1.9350000000E+001	3.7248044349E+001	3.4155721566E+001
1.9366666667E+001	3.7248184463E+001	3.4155741609E+001
1.9383333333E+001	3.7248324474E+001	3.4155761386E+001
1.9400000000E+001	3.7248464383E+001	3.4155780903E+001
1.9416666667E+001	3.7248604189E+001	3.4155800164E+001
1.9433333333E+001	3.7248743892E+001	3.4155819175E+001
1.9450000000E+001	3.7248883492E+001	3.4155837940E+001
1.9466666667E+001	3.7249022990E+001	3.4155856466E+001
1.9483333333E+001	3.7249162384E+001	3.4155874756E+001
1.9500000000E+001	3.7249301675E+001	3.4155892815E+001
1.9516666667E+001	3.7249440863E+001	3.4155910649E+001
1.9533333333E+001	3.7249579947E+001	3.4155928262E+001
1.9550000000E+001	3.7249718928E+001	3.4155945658E+001
1.9566666667E+001	3.7249857805E+001	3.4155962842E+001
1.9583333333E+001	3.7249996579E+001	3.4155979818E+001
1.9600000000E+001	3.7250135249E+001	3.4155996590E+001
1.9616666667E+001	3.7250273814E+001	3.4156013162E+001
1.9633333333E+001	3.7250412276E+001	3.4156029539E+001
1.9650000000E+001	3.7250550634E+001	3.4156045724E+001
1.9666666667E+001	3.7250688888E+001	3.4156061721E+001
1.9683333333E+001	3.7250827037E+001	3.4156077535E+001
1.9700000000E+001	3.7250965082E+001	3.4156093168E+001
1.9716666667E+001	3.7251103023E+001	3.4156108625E+001
1.9733333333E+001	3.7251240860E+001	3.4156123909E+001
1.9750000000E+001	3.7251378592E+001	3.4156139023E+001
1.9766666667E+001	3.7251516219E+001	3.4156153972E+001
1.9783333333E+001	3.7251653742E+001	3.4156168757E+001
1.9800000000E+001	3.7251791161E+001	3.4156183383E+001
1.9816666667E+001	3.7251928474E+001	3.4156197853E+001
1.9833333333E+001	3.7252065683E+001	3.4156212170E+001
1.9850000000E+001	3.7252202788E+001	3.4156226337E+001
1.9866666667E+001	3.7252339787E+001	3.4156240356E+001
1.9883333333E+001	3.7252476682E+001	3.4156254232E+001
1.9900000000E+001	3.7252613472E+001	3.4156267966E+001
1.9916666667E+001	3.7252750157E+001	3.4156281563E+001
1.9933333333E+001	3.7252886737E+001	3.4156295023E+001
1.9950000000E+001	3.7253023212E+001	3.4156308351E+001
1.9966666667E+001	3.7253159582E+001	3.4156321548E+001
1.9983333333E+001	3.7253295848E+001	3.4156334618E+001
2.0000000000E+001	3.7253432008E+001	3.4156347563E+001
